,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
202,Fri Dec 15 04:05:01 +0000 2023,1735511250971586882,Prabowo prediksi AHY akan jadi pemimpin di tingkat nasional. `fc  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/QQtcn6HqLH,0,0,0,0,in,560467737,1735511250971586882,APhontiP,https://twitter.com/APhontiP/status/1735511250971586882
203,Fri Dec 15 04:04:59 +0000 2023,1735511245938434164,"@hadifianwidjaja @Dahnilanzar Anak usia 15 tahun yg gak punya hak pilih jadi korban"" itu, meninggal di aksi demo pendukung Prabowo yg protes hasil pilpres 2019. Bocil yg di-timang2 Prabowo itu, dipakein atribut partai pengusung Prabowo bwt pilpres 2024. Siapa yg offside? https://t.co/tpPkbfXOlg""",0,0,0,0,in,72155950,1735232456360681685,abujibril,https://twitter.com/abujibril/status/1735511245938434164
204,Fri Dec 15 04:04:58 +0000 2023,1735511240657809785,"Pas debat semalem nonton Anies Prabowo Ganjar, udah yakin sii minimal ga pilih Anies",0,0,0,0,in,1599169724985638912,1735511240657809785,dirandraharsa,https://twitter.com/dirandraharsa/status/1735511240657809785
205,Fri Dec 15 04:04:57 +0000 2023,1735511236836835518,"@Tita83079013 @aniesbaswedan @prabowo @ganjarpranowo si @mohmahfudmd  lagi lebih parah,  katanya bangsa inj harus bersatu dgn islam, https://t.co/mJC5M7al2Z",0,0,0,1,in,1481957813287276548,1735459746289959401,HabanglaliK,https://twitter.com/HabanglaliK/status/1735511236836835518
206,Fri Dec 15 04:04:54 +0000 2023,1735511224983683567,Demokrat Sumsel siap menangkan pasangan Prabowo-Gibran di pilpres 2024. ]vh  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/MoKcqJ9DbZ,0,0,0,0,in,560467737,1735511224983683567,APhontiP,https://twitter.com/APhontiP/status/1735511224983683567
207,Fri Dec 15 04:04:54 +0000 2023,1735511224153227431,"@KompasTV Masuk Akal, Suara Prabowo + Jokowi 2019, Jika Disatukan Di Prabowo Gibran Harusnya 100%, Lihat Survey 45% Aja Susah, Gak Bakal Menang 1 Putaran.",0,0,0,0,in,1439701705822662657,1735163360914874834,tedi_uten,https://twitter.com/tedi_uten/status/1735511224153227431
208,Fri Dec 15 04:04:54 +0000 2023,1735511224077709631,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/nthlGBAeHG",0,1,1,1,in,1661758468716625921,1735511224077709631,Christianvtto,https://twitter.com/Christianvtto/status/1735511224077709631
209,Fri Dec 15 04:04:53 +0000 2023,1735511219489132749,@andre_rosiade gue pikir debat kemarin semuanya masih normal atau gpp tapi pas nyebut soal prabowo anak gue aja sampai tersedak terkaget @botayangku  Menolak Lupa,0,0,0,0,in,1712455138328346624,1734021717570515234,bagasekixl,https://twitter.com/bagasekixl/status/1735511219489132749
210,Fri Dec 15 04:04:51 +0000 2023,1735511211985510536,AHY optimis Prabowo akan wujudkan perubahan pada Indonesia. f\t  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/k9MYhEh3Ue,0,0,0,0,in,560467737,1735511211985510536,APhontiP,https://twitter.com/APhontiP/status/1735511211985510536
211,Fri Dec 15 04:04:48 +0000 2023,1735511200010813862,"Hadiri Perayaan Ultah Prabowo, AHY: Semoga Beliau Terpilih Menjadi Presiden 2024. ely  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/ICXZ0FjaE5",0,0,0,0,in,560467737,1735511200010813862,APhontiP,https://twitter.com/APhontiP/status/1735511200010813862
212,Fri Dec 15 04:04:44 +0000 2023,1735511179781656951,"@dedy_pram Pastilah, Prabowo Anies nggak punya prestasi...",0,0,0,0,in,797761417894051840,1735147124734787952,MarahIchsan,https://twitter.com/MarahIchsan/status/1735511179781656951
213,Fri Dec 15 04:04:43 +0000 2023,1735511178477277351,"Basis lama kembali, elektabilitas Prabowo makin solid jelang pilpres 2024. jl_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/AzfhVQFQ7C",0,0,0,0,in,560467737,1735511178477277351,APhontiP,https://twitter.com/APhontiP/status/1735511178477277351
214,Fri Dec 15 04:04:41 +0000 2023,1735511168847114647,"Prabowo ulang tahun, AHY doakan Agar menjadi Presiden 2024.. gqr  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/AaSJaDQfgX",0,0,0,0,in,560467737,1735511168847114647,APhontiP,https://twitter.com/APhontiP/status/1735511168847114647
215,Fri Dec 15 04:04:40 +0000 2023,1735511164485013621,"@PartaiSocmed @prabowo Mastum, lagi² kamu menepuk air di dulang, terpercik muka sendiri.   Demi kampanye yg ternyata justru kamu sendiri yg disinformasi, jadi hancur kredibilitasmu Mastum.  Seakan² twitmu ini memgatakan 02 tidak kampanye pakai rokok.  Coba sekali² turun ke rl, pasti kamu kaget Mastum.",0,0,0,0,in,1618253222929473537,1735141268307800517,joko_ngibul,https://twitter.com/joko_ngibul/status/1735511164485013621
216,Fri Dec 15 04:04:38 +0000 2023,1735511157895823700,"@yuliaaanidiya_ Budiman mengatakan, Pak Prabowo ada dalam posisi memenuhi panggilan tugas negara dekade08",0,0,0,0,in,1672175938409472000,1735471222564208968,denisamelawidi_,https://twitter.com/denisamelawidi_/status/1735511157895823700
217,Fri Dec 15 04:04:38 +0000 2023,1735511157719638116,"AHY akan berjuang menangkan Prabowo, siapa pun cawapresnya. gwi  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/GWn4o1Wawf",0,0,0,0,in,560467737,1735511157719638116,APhontiP,https://twitter.com/APhontiP/status/1735511157719638116
218,Fri Dec 15 04:04:36 +0000 2023,1735511149159023075,"@yanpanjie @PartaiSocmed @aniesbaswedan @prabowo Lu percaya, Bang? Gw sih kaga...",0,0,0,0,in,755779744923209728,1735216864152981540,batista210283,https://twitter.com/batista210283/status/1735511149159023075
219,Fri Dec 15 04:04:36 +0000 2023,1735511147661672754,"Cawapres KIM Wewenang Mutlak Capres, AHY: Demokrat Usulkan Khofifah Cawapres Prabowo.. wn_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/dVVUsXFUY1",0,0,0,0,in,560467737,1735511147661672754,APhontiP,https://twitter.com/APhontiP/status/1735511147661672754
220,Fri Dec 15 04:04:34 +0000 2023,1735511138736181450,@yuliaaanidiya_ Prabowo: Prajurit harus selalu berkomitmen pada pengabdian dan pengorbanan buat bangsa! dekade08,0,0,0,0,in,1666308552162701312,1735471222564208968,sasviradiannn_,https://twitter.com/sasviradiannn_/status/1735511138736181450
221,Fri Dec 15 04:04:33 +0000 2023,1735511136601362590,"AHY: Kami siap menangkan Prabowo, Demokrat bangkit di 2024. ^me  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/BOy9B2BtXR",0,0,0,0,in,560467737,1735511136601362590,APhontiP,https://twitter.com/APhontiP/status/1735511136601362590
222,Fri Dec 15 04:04:30 +0000 2023,1735511123833852052,"@PartaiSocmed @pemudaidamanid Pak Prabowo bilang masalah Papua itu Rumit, makanya hampir 5 tahun beliau d Menhan ga kelar2. Apalah lg masalah di seluruh Indonesia pasti lebih rumit lagi.   Memimpin Indonesia ini emang berat &amp  rumit mas tum @PartaiSocmed kita semua ga sanggup, biar AMIN aja 😉🤗  #AMINAjaDulu https://t.co/spxr8oqtJ7",0,0,1,1,in,2906541326,1735503446823063787,rahmatfranceska,https://twitter.com/rahmatfranceska/status/1735511123833852052
223,Fri Dec 15 04:04:26 +0000 2023,1735511106381381682,Sikap tegas Prabowo bawa keunggulan di Jawa Barat. omn  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/CzQ0io6pn4,0,0,0,0,in,560467737,1735511106381381682,APhontiP,https://twitter.com/APhontiP/status/1735511106381381682
224,Fri Dec 15 04:04:25 +0000 2023,1735511103046893580,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/5ftxD8kCsB",0,1,1,1,in,1661757337554784264,1735511103046893580,singgihabdrchmn,https://twitter.com/singgihabdrchmn/status/1735511103046893580
225,Fri Dec 15 04:04:24 +0000 2023,1735511098521178335,"@ESawela Prabowo Gibran berhasil menciptakan kebijakan yang berorientasi pada keadilan gender, mengakui peran penting perempuan dalam pembangunan.  #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0,0,0,0,in,1658679522521391107,1735497880373432502,iqballramadann_,https://twitter.com/iqballramadann_/status/1735511098521178335
226,Fri Dec 15 04:04:24 +0000 2023,1735511096856043638,AHY Yakin Prabowo Pemimpin Yang Prioritaskan Kepentingan Bangsa. zxs  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/7KN4r7EOL0,0,0,0,0,in,560467737,1735511096856043638,APhontiP,https://twitter.com/APhontiP/status/1735511096856043638
227,Fri Dec 15 04:04:24 +0000 2023,1735511095581044961,"@PubgMGlobal4 @daggerdast @PartaiSocmed Kau bilang kan penguasa, pertanyaan nya apa itu prabowo? Knp hanya prabowo? Penguasa lain mana?",0,1,0,0,in,1638734993441828864,1735478473341509874,soundefire,https://twitter.com/soundefire/status/1735511095581044961
228,Fri Dec 15 04:04:23 +0000 2023,1735511092829557012,@yuliaaanidiya_ Nusron menegaskan langkah bergabungnya Prabowo ke pemerintahan bukan bentuk pragmatisme atau hanya mencari keuntungan semata. dekade08,0,0,0,0,in,1647838291637714944,1735471222564208968,tasrikajuniyati,https://twitter.com/tasrikajuniyati/status/1735511092829557012
229,Fri Dec 15 04:04:21 +0000 2023,1735511086206779458,"Partai Demokrat: Prabowo Bersama Presiden ke-6 dan ke-7, Bisa Jadi Presiden ke-8. ker  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/73A5UKjMt4",0,0,0,0,in,560467737,1735511086206779458,APhontiP,https://twitter.com/APhontiP/status/1735511086206779458
230,Fri Dec 15 04:04:21 +0000 2023,1735511085204320508,"@yuliaaanidiya_ Hak asasi digital Prabowo-Gibran ditingkatkan, akses internet dioptimalkan. dekade08",0,0,0,0,in,1679892875834986497,1735471222564208968,PPandawa77,https://twitter.com/PPandawa77/status/1735511085204320508
231,Fri Dec 15 04:04:19 +0000 2023,1735511076551496162,"@yuliaaanidiya_ Prabowo-Gibran siap-siap sapa pemilih yang masih bimbang, nih! dekade08",0,0,0,0,in,1666305909767946243,1735471222564208968,yudilasukmasari,https://twitter.com/yudilasukmasari/status/1735511076551496162
232,Fri Dec 15 04:04:17 +0000 2023,1735511067068186654,Prabowo diakui sosok pemimpin berdaulat untuk Indonesia. owt  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/tnt0MBRQQ6,0,0,0,0,in,560467737,1735511067068186654,APhontiP,https://twitter.com/APhontiP/status/1735511067068186654
233,Fri Dec 15 04:04:14 +0000 2023,1735511057307951525,"Usai Gabung KIM, Elektabilitas Demokrat dan Prabowo Kian Meningkat. m]h  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/jUbXMFq2qc",0,0,0,0,in,560467737,1735511057307951525,APhontiP,https://twitter.com/APhontiP/status/1735511057307951525
234,Fri Dec 15 04:04:14 +0000 2023,1735511055043101042,@Resty_J_Cayah @prabowo Bullshit saja...Peng Peng juga Ujung2nya !,0,0,0,0,in,1697081731277545472,1735499007001244031,BPrabowo453807,https://twitter.com/BPrabowo453807/status/1735511055043101042
235,Fri Dec 15 04:04:08 +0000 2023,1735511031819165791,@mimih6mei @jokowi @Minietweets_ @JordanMihaf @bengkeldodo @alextham878 @abby6mei @abbynfam @digifeeder @Raden_Wijaya008 @rojeoz Tak lain bahwa majunya pak Prabowo ini sebagai Calon Presiden iyalah hanya untuk mengabdikan dan memberikan yang terbaik untuk Bangsa ini.,0,0,0,0,in,1674804276160520192,1735211002441142701,GarudaNegaraku,https://twitter.com/GarudaNegaraku/status/1735511031819165791
236,Fri Dec 15 04:03:59 +0000 2023,1735510991054721410,prabowo jum'atan dimanaaaaaa???,0,0,0,0,in,3081710787,1735510991054721410,covntreau,https://twitter.com/covntreau/status/1735510991054721410
237,Fri Dec 15 04:03:59 +0000 2023,1735510990534726029,"Setuju dengan pendapat Bapak Eddy Soeparno. Prabowo memang terlihat tegas dan sepertinya mempertahankan program-program yang baik dari pemerintahan sebelumnya. #te12dePAN #PAN #bluesquad #partaiamanatnasional https://t.co/RFsVJgcF2M""",0,0,0,1,in,1714167728859480064,1735510990534726029,sultan470211,https://twitter.com/sultan470211/status/1735510990534726029
238,Fri Dec 15 04:03:57 +0000 2023,1735510982112526577,@blakcrws @ciroooo17 @abu_mahdzuroh Lah dia juga dulu dukung Prabowo yg lebih liberal dari Anies 🤣  HRS itu lebih ke anti jokowi-pdip sejak kasus ahok 😂,0,0,0,0,in,1587433143724044289,1735270449578479821,milktearoll,https://twitter.com/milktearoll/status/1735510982112526577
239,Fri Dec 15 04:03:53 +0000 2023,1735510969122533776,"@BANGSAygSUJUD @99propaganda @ajengcute16__ @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @bengkeldodo @P4P4B0W0_2024 Untuk negara jangan coba2, pilih yg pasti2 saja #Prabowo 😍😍✌✌",0,1,0,1,in,198417114,1735509890553045250,Kaum__Jelata,https://twitter.com/Kaum__Jelata/status/1735510969122533776
240,Fri Dec 15 04:03:53 +0000 2023,1735510967499542730,AHY instruksikan ke seluruh kader Demokrat: Menangkan Prabowo di pilpres 2024. joy  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/V4VL4uCiCE,0,0,0,0,in,560467737,1735510967499542730,APhontiP,https://twitter.com/APhontiP/status/1735510967499542730
241,Fri Dec 15 04:03:53 +0000 2023,1735510966669066276,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/md7FP2HoqF",0,1,1,1,in,1661666670648397831,1735510966669066276,AlirizaOctarina,https://twitter.com/AlirizaOctarina/status/1735510966669066276
242,Fri Dec 15 04:03:48 +0000 2023,1735510945651364324,"Dengan inisiatif Prabowo, industri nasional diharapkan mampu memperluas jangkauan ekspor.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0,0,0,0,in,1669919150314246144,1735510945651364324,KevinSaputt,https://twitter.com/KevinSaputt/status/1735510945651364324
243,Fri Dec 15 04:03:46 +0000 2023,1735510938986664392,Prabowo Gibran memberikan harapan baru dengan program pemberdayaan ekonomi masyarakat untuk mengurangi kesenjangan sosial.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs,0,0,0,0,in,1675537990901440512,1735510938986664392,oktadwia3,https://twitter.com/oktadwia3/status/1735510938986664392
244,Fri Dec 15 04:03:42 +0000 2023,1735510922217791730,Membangun sistem administrasi yang adaptif: Prabowo dan Gibran berkomitmen untuk meningkatkan kinerja negara.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/dZXltPiu8f,0,0,0,0,in,1675793620887306240,1735510922217791730,marinsawarna,https://twitter.com/marinsawarna/status/1735510922217791730
245,Fri Dec 15 04:03:41 +0000 2023,1735510918132576353,AHY instruksikan kader Demokrat menangkan Prabowo di pilpres 2024. `ij  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/j5hcvNHve0,0,0,0,0,in,560467737,1735510918132576353,APhontiP,https://twitter.com/APhontiP/status/1735510918132576353
246,Fri Dec 15 04:03:39 +0000 2023,1735510908372447344,"@Eko68815124 @Mdy_Asmara1701 @prabowo Prestasi wowo : gebrak meja, joged, melet2 dan tantrum",0,0,0,0,in,1708721784537985024,1726872931136049265,RXKing1977,https://twitter.com/RXKing1977/status/1735510908372447344
247,Fri Dec 15 04:03:39 +0000 2023,1735510907583975664,@Heraloebss @Gerindra @prabowo Hipokrit itu kalah dipilpres malah jadi menteri. Gila jabatan.,0,0,0,0,in,2214157603,1735151835491819847,OrangAwak17,https://twitter.com/OrangAwak17/status/1735510907583975664
248,Fri Dec 15 04:03:38 +0000 2023,1735510903020556407,AHY instruksikan kader Demokrat rapatkan barisan menangkan Prabowo. rel  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/h80jJFQS14,0,0,0,0,in,560467737,1735510903020556407,APhontiP,https://twitter.com/APhontiP/status/1735510903020556407
249,Fri Dec 15 04:03:36 +0000 2023,1735510897895063669,@PartaiSocmed @prabowo UHUKKKKKKK. Dikasih duit berapa? info dong  https://t.co/mrdtwmpksi,0,0,0,0,in,1171438430,1735141268307800517,kumis_miow,https://twitter.com/kumis_miow/status/1735510897895063669
250,Fri Dec 15 04:03:35 +0000 2023,1735510893432308024,"Gaya kampanye joget gemoy"" dari capres nomor urut 2 Prabowo Subianto ramai disebut-sebut mirip dengan Bongbong Marcos. Siapa dia? https://t.co/7PpyEjAX8n""",0,1,0,0,in,23343960,1735510893432308024,kompascom,https://twitter.com/kompascom/status/1735510893432308024
